"Step","../output/proxy_Cleaned_date.json - train/loss","../output/proxy_Cleaned_date.json - train/loss__MIN","../output/proxy_Cleaned_date.json - train/loss__MAX"
"2158","0.0329","0.0329","0.0329"
"2159","0.0287","0.0287","0.0287"
"2160","0.0334","0.0334","0.0334"
"2161","0.0359","0.0359","0.0359"
"2162","0.0335","0.0335","0.0335"
"2163","0.0335","0.0335","0.0335"
"2164","0.0352","0.0352","0.0352"
"2165","0.031","0.031","0.031"
"2166","0.0354","0.0354","0.0354"
"2167","0.0311","0.0311","0.0311"
"2168","0.0324","0.0324","0.0324"
"2169","0.0363","0.0363","0.0363"
"2170","0.0314","0.0314","0.0314"
"2171","0.0363","0.0363","0.0363"
"2172","0.0339","0.0339","0.0339"
"2173","0.0322","0.0322","0.0322"
"2174","0.0318","0.0318","0.0318"
"2175","0.0356","0.0356","0.0356"
"2176","0.0338","0.0338","0.0338"
"2177","0.0336","0.0336","0.0336"
"2178","0.0399","0.0399","0.0399"
"2179","0.0338","0.0338","0.0338"
"2180","0.0363","0.0363","0.0363"
"2181","0.036","0.036","0.036"
"2182","0.0328","0.0328","0.0328"
"2183","0.0358","0.0358","0.0358"
"2184","0.0378","0.0378","0.0378"
"2185","0.0343","0.0343","0.0343"
"2186","0.0371","0.0371","0.0371"
"2187","0.0355","0.0355","0.0355"
"2188","0.039","0.039","0.039"
"2189","0.0383","0.0383","0.0383"
"2190","0.039","0.039","0.039"
"2191","0.037","0.037","0.037"
"2192","0.0377","0.0377","0.0377"
"2193","0.0367","0.0367","0.0367"
"2194","0.0394","0.0394","0.0394"
"2195","0.0362","0.0362","0.0362"
"2196","0.0392","0.0392","0.0392"
"2197","0.0355","0.0355","0.0355"
"2198","0.0381","0.0381","0.0381"
"2199","0.0339","0.0339","0.0339"
"2200","0.0366","0.0366","0.0366"
"2201","0.0395","0.0395","0.0395"
"2202","0.0385","0.0385","0.0385"
"2203","0.0358","0.0358","0.0358"
"2204","0.0361","0.0361","0.0361"
"2205","0.0402","0.0402","0.0402"
"2206","0.0402","0.0402","0.0402"
"2207","0.0418","0.0418","0.0418"
"2208","0.0399","0.0399","0.0399"
"2209","0.0398","0.0398","0.0398"
"2210","0.0416","0.0416","0.0416"
"2211","0.036","0.036","0.036"
"2212","0.0392","0.0392","0.0392"
"2213","0.0414","0.0414","0.0414"
"2214","0.0364","0.0364","0.0364"
"2215","0.0396","0.0396","0.0396"
"2216","0.0426","0.0426","0.0426"
"2217","0.0413","0.0413","0.0413"
"2218","0.0403","0.0403","0.0403"
"2219","0.0394","0.0394","0.0394"
"2220","0.0372","0.0372","0.0372"
"2221","0.0368","0.0368","0.0368"
"2222","0.0391","0.0391","0.0391"
"2223","0.0406","0.0406","0.0406"
"2224","0.036","0.036","0.036"
"2225","0.042","0.042","0.042"
"2226","0.0387","0.0387","0.0387"
"2227","0.0404","0.0404","0.0404"
"2228","0.0371","0.0371","0.0371"
"2229","0.0414","0.0414","0.0414"
"2230","0.0375","0.0375","0.0375"
"2231","0.0357","0.0357","0.0357"
"2232","0.039","0.039","0.039"
"2233","0.0381","0.0381","0.0381"
"2234","0.0419","0.0419","0.0419"
"2235","0.0388","0.0388","0.0388"
"2236","0.0412","0.0412","0.0412"
"2237","0.0421","0.0421","0.0421"
"2238","0.041","0.041","0.041"
"2239","0.0373","0.0373","0.0373"
"2240","0.0387","0.0387","0.0387"
"2241","0.0419","0.0419","0.0419"
"2242","0.0407","0.0407","0.0407"
"2243","0.0385","0.0385","0.0385"
"2244","0.0396","0.0396","0.0396"
"2245","0.0397","0.0397","0.0397"
"2246","0.0416","0.0416","0.0416"
"2247","0.0399","0.0399","0.0399"
"2248","0.0391","0.0391","0.0391"
"2249","0.0379","0.0379","0.0379"
"2250","0.0367","0.0367","0.0367"
"2251","0.037","0.037","0.037"
"2252","0.0401","0.0401","0.0401"
"2253","0.0359","0.0359","0.0359"
"2254","0.0412","0.0412","0.0412"
"2255","0.0423","0.0423","0.0423"
"2256","0.0428","0.0428","0.0428"
"2257","0.0361","0.0361","0.0361"
"2258","0.0412","0.0412","0.0412"
"2259","0.0376","0.0376","0.0376"
"2260","0.0401","0.0401","0.0401"
"2261","0.0417","0.0417","0.0417"
"2262","0.0427","0.0427","0.0427"
"2263","0.0399","0.0399","0.0399"
"2264","0.0404","0.0404","0.0404"
"2265","0.0416","0.0416","0.0416"
"2266","0.0429","0.0429","0.0429"
"2267","0.0409","0.0409","0.0409"
"2268","0.0454","0.0454","0.0454"
"2269","0.0407","0.0407","0.0407"
"2270","0.0396","0.0396","0.0396"
"2271","0.04","0.04","0.04"
"2272","0.0465","0.0465","0.0465"
"2273","0.0391","0.0391","0.0391"
"2274","0.0377","0.0377","0.0377"
"2275","0.0398","0.0398","0.0398"
"2276","0.0402","0.0402","0.0402"
"2277","0.0447","0.0447","0.0447"
"2278","0.0441","0.0441","0.0441"
"2279","0.0472","0.0472","0.0472"
"2280","0.0408","0.0408","0.0408"
"2281","0.0422","0.0422","0.0422"
"2282","0.0418","0.0418","0.0418"
"2283","0.0436","0.0436","0.0436"
"2284","0.0389","0.0389","0.0389"
"2285","0.0386","0.0386","0.0386"
"2286","0.0445","0.0445","0.0445"
"2287","0.0433","0.0433","0.0433"
"2288","0.0417","0.0417","0.0417"
"2289","0.0286","0.0286","0.0286"
"2290","0.0293","0.0293","0.0293"
"2291","0.028","0.028","0.028"
"2292","0.0276","0.0276","0.0276"
"2293","0.0325","0.0325","0.0325"
"2294","0.0329","0.0329","0.0329"
"2295","0.0271","0.0271","0.0271"
"2296","0.0308","0.0308","0.0308"
"2297","0.0303","0.0303","0.0303"
"2298","0.028","0.028","0.028"
"2299","0.03","0.03","0.03"
"2300","0.0333","0.0333","0.0333"
"2301","0.0272","0.0272","0.0272"
"2302","0.0322","0.0322","0.0322"
"2303","0.0308","0.0308","0.0308"
"2304","0.0274","0.0274","0.0274"
"2305","0.0311","0.0311","0.0311"
"2306","0.0324","0.0324","0.0324"
"2307","0.0328","0.0328","0.0328"
"2308","0.0303","0.0303","0.0303"
"2309","0.0289","0.0289","0.0289"
"2310","0.0295","0.0295","0.0295"
"2311","0.0341","0.0341","0.0341"
"2312","0.0314","0.0314","0.0314"
"2313","0.0333","0.0333","0.0333"
"2314","0.0336","0.0336","0.0336"
"2315","0.0336","0.0336","0.0336"
"2316","0.0325","0.0325","0.0325"
"2317","0.0366","0.0366","0.0366"
"2318","0.0304","0.0304","0.0304"
"2319","0.0328","0.0328","0.0328"
"2320","0.0291","0.0291","0.0291"
"2321","0.0336","0.0336","0.0336"
"2322","0.0348","0.0348","0.0348"
"2323","0.0312","0.0312","0.0312"
"2324","0.034","0.034","0.034"
"2325","0.0372","0.0372","0.0372"
"2326","0.0327","0.0327","0.0327"
"2327","0.0305","0.0305","0.0305"
"2328","0.036","0.036","0.036"
"2329","0.0396","0.0396","0.0396"
"2330","0.0357","0.0357","0.0357"
"2331","0.0336","0.0336","0.0336"
"2332","0.035","0.035","0.035"
"2333","0.0343","0.0343","0.0343"
"2334","0.0337","0.0337","0.0337"
"2335","0.0323","0.0323","0.0323"
"2336","0.0331","0.0331","0.0331"
"2337","0.0352","0.0352","0.0352"
"2338","0.0333","0.0333","0.0333"
"2339","0.0338","0.0338","0.0338"
"2340","0.0349","0.0349","0.0349"
"2341","0.036","0.036","0.036"
"2342","0.0329","0.0329","0.0329"
"2343","0.0314","0.0314","0.0314"
"2344","0.0305","0.0305","0.0305"
"2345","0.0327","0.0327","0.0327"
"2346","0.0323","0.0323","0.0323"
"2347","0.0317","0.0317","0.0317"
"2348","0.0338","0.0338","0.0338"
"2349","0.0377","0.0377","0.0377"
"2350","0.0327","0.0327","0.0327"
"2351","0.0333","0.0333","0.0333"
"2352","0.0393","0.0393","0.0393"
"2353","0.0389","0.0389","0.0389"
"2354","0.0368","0.0368","0.0368"
"2355","0.0323","0.0323","0.0323"
"2356","0.0368","0.0368","0.0368"
"2357","0.0384","0.0384","0.0384"
"2358","0.0364","0.0364","0.0364"
"2359","0.0336","0.0336","0.0336"
"2360","0.034","0.034","0.034"
"2361","0.0335","0.0335","0.0335"
"2362","0.0348","0.0348","0.0348"
"2363","0.0341","0.0341","0.0341"
"2364","0.0377","0.0377","0.0377"
"2365","0.0342","0.0342","0.0342"
"2366","0.0363","0.0363","0.0363"
"2367","0.0342","0.0342","0.0342"
"2368","0.0342","0.0342","0.0342"
"2369","0.0364","0.0364","0.0364"
"2370","0.0385","0.0385","0.0385"
"2371","0.0335","0.0335","0.0335"
"2372","0.0341","0.0341","0.0341"
"2373","0.0357","0.0357","0.0357"
"2374","0.0338","0.0338","0.0338"
"2375","0.0364","0.0364","0.0364"
"2376","0.0379","0.0379","0.0379"
"2377","0.0366","0.0366","0.0366"
"2378","0.0352","0.0352","0.0352"
"2379","0.0331","0.0331","0.0331"
"2380","0.0344","0.0344","0.0344"
"2381","0.0361","0.0361","0.0361"
"2382","0.0364","0.0364","0.0364"
"2383","0.0351","0.0351","0.0351"
"2384","0.0333","0.0333","0.0333"
"2385","0.0363","0.0363","0.0363"
"2386","0.037","0.037","0.037"
"2387","0.037","0.037","0.037"
"2388","0.0358","0.0358","0.0358"
"2389","0.0365","0.0365","0.0365"
"2390","0.04","0.04","0.04"
"2391","0.0333","0.0333","0.0333"
"2392","0.0353","0.0353","0.0353"
"2393","0.0382","0.0382","0.0382"
"2394","0.0315","0.0315","0.0315"
"2395","0.0358","0.0358","0.0358"
"2396","0.0406","0.0406","0.0406"
"2397","0.0364","0.0364","0.0364"
"2398","0.0367","0.0367","0.0367"
"2399","0.0386","0.0386","0.0386"
"2400","0.0347","0.0347","0.0347"
"2401","0.0396","0.0396","0.0396"
"2402","0.0384","0.0384","0.0384"
"2403","0.0359","0.0359","0.0359"
"2404","0.0364","0.0364","0.0364"
"2405","0.0378","0.0378","0.0378"
"2406","0.0376","0.0376","0.0376"
"2407","0.0387","0.0387","0.0387"
"2408","0.0363","0.0363","0.0363"
"2409","0.0425","0.0425","0.0425"
"2410","0.0407","0.0407","0.0407"
"2411","0.0354","0.0354","0.0354"
"2412","0.0383","0.0383","0.0383"
"2413","0.0414","0.0414","0.0414"
"2414","0.0385","0.0385","0.0385"
"2415","0.0403","0.0403","0.0403"
"2416","0.0381","0.0381","0.0381"
"2417","0.037","0.037","0.037"
"2418","0.0379","0.0379","0.0379"
"2419","0.0396","0.0396","0.0396"
"2420","0.0409","0.0409","0.0409"
"2421","0.0376","0.0376","0.0376"
"2422","0.0351","0.0351","0.0351"
"2423","0.0283","0.0283","0.0283"
"2424","0.0256","0.0256","0.0256"
"2425","0.0228","0.0228","0.0228"
"2426","0.0247","0.0247","0.0247"
"2427","0.0265","0.0265","0.0265"
"2428","0.0244","0.0244","0.0244"
"2429","0.0249","0.0249","0.0249"
"2430","0.0255","0.0255","0.0255"
"2431","0.0279","0.0279","0.0279"
"2432","0.0283","0.0283","0.0283"
"2433","0.0299","0.0299","0.0299"
"2434","0.0254","0.0254","0.0254"
"2435","0.0286","0.0286","0.0286"
"2436","0.0276","0.0276","0.0276"
"2437","0.0258","0.0258","0.0258"
"2438","0.0309","0.0309","0.0309"
"2439","0.0278","0.0278","0.0278"
"2440","0.0297","0.0297","0.0297"
"2441","0.0255","0.0255","0.0255"
"2442","0.0282","0.0282","0.0282"
"2443","0.0285","0.0285","0.0285"
"2444","0.0246","0.0246","0.0246"
"2445","0.0241","0.0241","0.0241"
"2446","0.0327","0.0327","0.0327"
"2447","0.0323","0.0323","0.0323"
"2448","0.0261","0.0261","0.0261"
"2449","0.0303","0.0303","0.0303"
"2450","0.0298","0.0298","0.0298"
"2451","0.0313","0.0313","0.0313"
"2452","0.0282","0.0282","0.0282"
"2453","0.0323","0.0323","0.0323"
"2454","0.0317","0.0317","0.0317"
"2455","0.0268","0.0268","0.0268"
"2456","0.0296","0.0296","0.0296"
"2457","0.0337","0.0337","0.0337"
"2458","0.0293","0.0293","0.0293"
"2459","0.0288","0.0288","0.0288"
"2460","0.0301","0.0301","0.0301"
"2461","0.0311","0.0311","0.0311"
"2462","0.0325","0.0325","0.0325"
"2463","0.0293","0.0293","0.0293"
"2464","0.0324","0.0324","0.0324"
"2465","0.0279","0.0279","0.0279"
"2466","0.0298","0.0298","0.0298"
"2467","0.0295","0.0295","0.0295"
"2468","0.0316","0.0316","0.0316"
"2469","0.0325","0.0325","0.0325"
"2470","0.0328","0.0328","0.0328"
"2471","0.029","0.029","0.029"
"2472","0.0324","0.0324","0.0324"
"2473","0.0352","0.0352","0.0352"
"2474","0.0304","0.0304","0.0304"
"2475","0.0338","0.0338","0.0338"
"2476","0.0298","0.0298","0.0298"
"2477","0.0321","0.0321","0.0321"
"2478","0.0333","0.0333","0.0333"
"2479","0.0305","0.0305","0.0305"
"2480","0.032","0.032","0.032"
"2481","0.0333","0.0333","0.0333"
"2482","0.0302","0.0302","0.0302"
"2483","0.0318","0.0318","0.0318"
"2484","0.0336","0.0336","0.0336"
"2485","0.033","0.033","0.033"
"2486","0.0321","0.0321","0.0321"
"2487","0.0335","0.0335","0.0335"
"2488","0.0294","0.0294","0.0294"
"2489","0.0349","0.0349","0.0349"
"2490","0.0299","0.0299","0.0299"
"2491","0.0343","0.0343","0.0343"
"2492","0.033","0.033","0.033"
"2493","0.0362","0.0362","0.0362"
"2494","0.0314","0.0314","0.0314"
"2495","0.0331","0.0331","0.0331"
"2496","0.0307","0.0307","0.0307"
"2497","0.0348","0.0348","0.0348"
"2498","0.0326","0.0326","0.0326"
"2499","0.0357","0.0357","0.0357"
"2500","0.0326","0.0326","0.0326"
"2501","0.0323","0.0323","0.0323"
"2502","0.039","0.039","0.039"
"2503","0.031","0.031","0.031"
"2504","0.0339","0.0339","0.0339"
"2505","0.0312","0.0312","0.0312"
"2506","0.0346","0.0346","0.0346"
"2507","0.0305","0.0305","0.0305"
"2508","0.0299","0.0299","0.0299"
"2509","0.0347","0.0347","0.0347"
"2510","0.0348","0.0348","0.0348"
"2511","0.033","0.033","0.033"
"2512","0.0356","0.0356","0.0356"
"2513","0.036","0.036","0.036"
"2514","0.0332","0.0332","0.0332"
"2515","0.0348","0.0348","0.0348"
"2516","0.0318","0.0318","0.0318"
"2517","0.035","0.035","0.035"
"2518","0.0367","0.0367","0.0367"
"2519","0.03","0.03","0.03"
"2520","0.0347","0.0347","0.0347"
"2521","0.0329","0.0329","0.0329"
"2522","0.0339","0.0339","0.0339"
"2523","0.0363","0.0363","0.0363"
"2524","0.0369","0.0369","0.0369"
"2525","0.0322","0.0322","0.0322"
"2526","0.0323","0.0323","0.0323"
"2527","0.0317","0.0317","0.0317"
"2528","0.0364","0.0364","0.0364"
"2529","0.0286","0.0286","0.0286"
"2530","0.0329","0.0329","0.0329"
"2531","0.0327","0.0327","0.0327"
"2532","0.0352","0.0352","0.0352"
"2533","0.0324","0.0324","0.0324"
"2534","0.037","0.037","0.037"
"2535","0.033","0.033","0.033"
"2536","0.0311","0.0311","0.0311"
"2537","0.0319","0.0319","0.0319"
"2538","0.0355","0.0355","0.0355"
"2539","0.0323","0.0323","0.0323"
"2540","0.0326","0.0326","0.0326"
"2541","0.0335","0.0335","0.0335"
"2542","0.0319","0.0319","0.0319"
"2543","0.0341","0.0341","0.0341"
"2544","0.0332","0.0332","0.0332"
"2545","0.0349","0.0349","0.0349"
"2546","0.0326","0.0326","0.0326"
"2547","0.0339","0.0339","0.0339"
"2548","0.0339","0.0339","0.0339"
"2549","0.0341","0.0341","0.0341"
"2550","0.0343","0.0343","0.0343"
"2551","0.0344","0.0344","0.0344"
"2552","0.0345","0.0345","0.0345"
"2553","0.0393","0.0393","0.0393"
"2554","0.0316","0.0316","0.0316"
"2555","0.0376","0.0376","0.0376"
"2556","0.0336","0.0336","0.0336"
"2557","0.0348","0.0348","0.0348"
"2558","0.0227","0.0227","0.0227"
"2559","0.0226","0.0226","0.0226"
"2560","0.0225","0.0225","0.0225"
"2561","0.0248","0.0248","0.0248"
"2562","0.0275","0.0275","0.0275"
"2563","0.026","0.026","0.026"
"2564","0.0255","0.0255","0.0255"
"2565","0.0239","0.0239","0.0239"
"2566","0.0215","0.0215","0.0215"
"2567","0.025","0.025","0.025"
"2568","0.0256","0.0256","0.0256"
"2569","0.0244","0.0244","0.0244"
"2570","0.0279","0.0279","0.0279"
"2571","0.0276","0.0276","0.0276"
"2572","0.0245","0.0245","0.0245"
"2573","0.0279","0.0279","0.0279"
"2574","0.0233","0.0233","0.0233"
"2575","0.0252","0.0252","0.0252"
"2576","0.0268","0.0268","0.0268"
"2577","0.0268","0.0268","0.0268"
"2578","0.0258","0.0258","0.0258"
"2579","0.0272","0.0272","0.0272"
"2580","0.0302","0.0302","0.0302"
"2581","0.0259","0.0259","0.0259"
"2582","0.0283","0.0283","0.0283"
"2583","0.0245","0.0245","0.0245"
"2584","0.0255","0.0255","0.0255"
"2585","0.0273","0.0273","0.0273"
"2586","0.026","0.026","0.026"
"2587","0.0263","0.0263","0.0263"
"2588","0.0276","0.0276","0.0276"
"2589","0.0292","0.0292","0.0292"
"2590","0.0264","0.0264","0.0264"
"2591","0.029","0.029","0.029"
"2592","0.0295","0.0295","0.0295"
"2593","0.0276","0.0276","0.0276"
"2594","0.0316","0.0316","0.0316"
"2595","0.0273","0.0273","0.0273"
"2596","0.0286","0.0286","0.0286"
"2597","0.0269","0.0269","0.0269"
"2598","0.026","0.026","0.026"
"2599","0.0256","0.0256","0.0256"
"2600","0.0308","0.0308","0.0308"
"2601","0.0298","0.0298","0.0298"
"2602","0.0264","0.0264","0.0264"
"2603","0.029","0.029","0.029"
"2604","0.0265","0.0265","0.0265"
"2605","0.0271","0.0271","0.0271"
"2606","0.0281","0.0281","0.0281"
"2607","0.0263","0.0263","0.0263"
"2608","0.028","0.028","0.028"
"2609","0.0292","0.0292","0.0292"
"2610","0.0286","0.0286","0.0286"
"2611","0.0254","0.0254","0.0254"
"2612","0.0296","0.0296","0.0296"
"2613","0.0282","0.0282","0.0282"
"2614","0.029","0.029","0.029"
"2615","0.0272","0.0272","0.0272"
"2616","0.0287","0.0287","0.0287"
"2617","0.0288","0.0288","0.0288"
"2618","0.0299","0.0299","0.0299"
"2619","0.0324","0.0324","0.0324"
"2620","0.0306","0.0306","0.0306"
"2621","0.0284","0.0284","0.0284"
"2622","0.0307","0.0307","0.0307"
"2623","0.0294","0.0294","0.0294"
"2624","0.0315","0.0315","0.0315"
"2625","0.0297","0.0297","0.0297"
"2626","0.0318","0.0318","0.0318"
"2627","0.034","0.034","0.034"
"2628","0.0298","0.0298","0.0298"
"2629","0.0315","0.0315","0.0315"
"2630","0.0295","0.0295","0.0295"
"2631","0.0322","0.0322","0.0322"
"2632","0.031","0.031","0.031"
"2633","0.0289","0.0289","0.0289"
"2634","0.0337","0.0337","0.0337"
"2635","0.0292","0.0292","0.0292"
"2636","0.0313","0.0313","0.0313"
"2637","0.0315","0.0315","0.0315"
"2638","0.0298","0.0298","0.0298"
"2639","0.0312","0.0312","0.0312"
"2640","0.0312","0.0312","0.0312"
"2641","0.0295","0.0295","0.0295"
"2642","0.0312","0.0312","0.0312"
"2643","0.0321","0.0321","0.0321"
"2644","0.027","0.027","0.027"
"2645","0.0274","0.0274","0.0274"
"2646","0.0318","0.0318","0.0318"
"2647","0.0324","0.0324","0.0324"
"2648","0.0315","0.0315","0.0315"
"2649","0.0374","0.0374","0.0374"
"2650","0.03","0.03","0.03"
"2651","0.0316","0.0316","0.0316"
"2652","0.029","0.029","0.029"
"2653","0.0321","0.0321","0.0321"
"2654","0.0314","0.0314","0.0314"
"2655","0.0306","0.0306","0.0306"
"2656","0.0308","0.0308","0.0308"
"2657","0.0312","0.0312","0.0312"
"2658","0.0297","0.0297","0.0297"
"2659","0.0325","0.0325","0.0325"
"2660","0.0318","0.0318","0.0318"
"2661","0.0312","0.0312","0.0312"
"2662","0.03","0.03","0.03"
"2663","0.0339","0.0339","0.0339"
"2664","0.0335","0.0335","0.0335"
"2665","0.0302","0.0302","0.0302"
"2666","0.0316","0.0316","0.0316"
"2667","0.0316","0.0316","0.0316"
"2668","0.0267","0.0267","0.0267"
"2669","0.0304","0.0304","0.0304"
"2670","0.0284","0.0284","0.0284"
"2671","0.0343","0.0343","0.0343"
"2672","0.0309","0.0309","0.0309"
"2673","0.0307","0.0307","0.0307"
"2674","0.033","0.033","0.033"
"2675","0.0372","0.0372","0.0372"
"2676","0.0303","0.0303","0.0303"
"2677","0.0315","0.0315","0.0315"
"2678","0.0305","0.0305","0.0305"
"2679","0.0295","0.0295","0.0295"
"2680","0.0313","0.0313","0.0313"
"2681","0.0326","0.0326","0.0326"
"2682","0.0324","0.0324","0.0324"
"2683","0.0332","0.0332","0.0332"
"2684","0.0345","0.0345","0.0345"
"2685","0.0339","0.0339","0.0339"
"2686","0.0294","0.0294","0.0294"
"2687","0.0299","0.0299","0.0299"
"2688","0.0296","0.0296","0.0296"
"2689","0.0341","0.0341","0.0341"
"2690","0.0329","0.0329","0.0329"
"2691","0.034","0.034","0.034"
"2692","0.0264","0.0264","0.0264"
"2693","0.0248","0.0248","0.0248"
"2694","0.0243","0.0243","0.0243"
"2695","0.0195","0.0195","0.0195"
"2696","0.0217","0.0217","0.0217"
"2697","0.0211","0.0211","0.0211"
"2698","0.0198","0.0198","0.0198"
"2699","0.0231","0.0231","0.0231"
"2700","0.0233","0.0233","0.0233"
"2701","0.0233","0.0233","0.0233"
"2702","0.0216","0.0216","0.0216"
"2703","0.0248","0.0248","0.0248"
"2704","0.0231","0.0231","0.0231"
"2705","0.0243","0.0243","0.0243"
"2706","0.0233","0.0233","0.0233"
"2707","0.0255","0.0255","0.0255"
"2708","0.0236","0.0236","0.0236"
"2709","0.0226","0.0226","0.0226"
"2710","0.0243","0.0243","0.0243"
"2711","0.0256","0.0256","0.0256"
"2712","0.0239","0.0239","0.0239"
"2713","0.0245","0.0245","0.0245"
"2714","0.0274","0.0274","0.0274"
"2715","0.0235","0.0235","0.0235"
"2716","0.026","0.026","0.026"
"2717","0.0233","0.0233","0.0233"
"2718","0.0231","0.0231","0.0231"
"2719","0.027","0.027","0.027"
"2720","0.0251","0.0251","0.0251"
"2721","0.0269","0.0269","0.0269"
"2722","0.0258","0.0258","0.0258"
"2723","0.0278","0.0278","0.0278"
"2724","0.027","0.027","0.027"
"2725","0.0284","0.0284","0.0284"
"2726","0.0285","0.0285","0.0285"
"2727","0.0307","0.0307","0.0307"
"2728","0.0266","0.0266","0.0266"
"2729","0.0267","0.0267","0.0267"
"2730","0.0281","0.0281","0.0281"
"2731","0.0283","0.0283","0.0283"
"2732","0.024","0.024","0.024"
"2733","0.0251","0.0251","0.0251"
"2734","0.0285","0.0285","0.0285"
"2735","0.0241","0.0241","0.0241"
"2736","0.029","0.029","0.029"
"2737","0.0285","0.0285","0.0285"
"2738","0.0276","0.0276","0.0276"
"2739","0.0262","0.0262","0.0262"
"2740","0.0284","0.0284","0.0284"
"2741","0.0262","0.0262","0.0262"
"2742","0.0299","0.0299","0.0299"
"2743","0.0286","0.0286","0.0286"
"2744","0.0254","0.0254","0.0254"
"2745","0.0291","0.0291","0.0291"
"2746","0.0276","0.0276","0.0276"
"2747","0.0254","0.0254","0.0254"
"2748","0.0252","0.0252","0.0252"
"2749","0.0278","0.0278","0.0278"
"2750","0.0283","0.0283","0.0283"
"2751","0.0269","0.0269","0.0269"
"2752","0.0284","0.0284","0.0284"
"2753","0.0237","0.0237","0.0237"
"2754","0.0281","0.0281","0.0281"
"2755","0.0306","0.0306","0.0306"
"2756","0.0256","0.0256","0.0256"
"2757","0.0279","0.0279","0.0279"
"2758","0.0255","0.0255","0.0255"
"2759","0.0277","0.0277","0.0277"
"2760","0.0246","0.0246","0.0246"
"2761","0.0263","0.0263","0.0263"
"2762","0.0271","0.0271","0.0271"
"2763","0.0302","0.0302","0.0302"
"2764","0.0313","0.0313","0.0313"
"2765","0.027","0.027","0.027"
"2766","0.0259","0.0259","0.0259"
"2767","0.0276","0.0276","0.0276"
"2768","0.0239","0.0239","0.0239"
"2769","0.0279","0.0279","0.0279"
"2770","0.0258","0.0258","0.0258"
"2771","0.0271","0.0271","0.0271"
"2772","0.0275","0.0275","0.0275"
"2773","0.0293","0.0293","0.0293"
"2774","0.0274","0.0274","0.0274"
"2775","0.0293","0.0293","0.0293"
"2776","0.0311","0.0311","0.0311"
"2777","0.0271","0.0271","0.0271"
"2778","0.0266","0.0266","0.0266"
"2779","0.0262","0.0262","0.0262"
"2780","0.0255","0.0255","0.0255"
"2781","0.0285","0.0285","0.0285"
"2782","0.0294","0.0294","0.0294"
"2783","0.0275","0.0275","0.0275"
"2784","0.0267","0.0267","0.0267"
"2785","0.0284","0.0284","0.0284"
"2786","0.027","0.027","0.027"
"2787","0.0277","0.0277","0.0277"
"2788","0.0263","0.0263","0.0263"
"2789","0.0253","0.0253","0.0253"
"2790","0.0295","0.0295","0.0295"
"2791","0.0292","0.0292","0.0292"
"2792","0.0291","0.0291","0.0291"
"2793","0.0283","0.0283","0.0283"
"2794","0.0335","0.0335","0.0335"
"2795","0.0268","0.0268","0.0268"
"2796","0.0313","0.0313","0.0313"
"2797","0.0303","0.0303","0.0303"
"2798","0.0313","0.0313","0.0313"
"2799","0.0284","0.0284","0.0284"
"2800","0.0307","0.0307","0.0307"
"2801","0.0312","0.0312","0.0312"
"2802","0.0305","0.0305","0.0305"
"2803","0.0274","0.0274","0.0274"
"2804","0.0285","0.0285","0.0285"
"2805","0.0354","0.0354","0.0354"
"2806","0.0293","0.0293","0.0293"
"2807","0.0303","0.0303","0.0303"
"2808","0.0297","0.0297","0.0297"
"2809","0.0283","0.0283","0.0283"
"2810","0.0371","0.0371","0.0371"
"2811","0.0274","0.0274","0.0274"
"2812","0.0309","0.0309","0.0309"
"2813","0.0331","0.0331","0.0331"
"2814","0.0287","0.0287","0.0287"
"2815","0.031","0.031","0.031"
"2816","0.0297","0.0297","0.0297"
"2817","0.0284","0.0284","0.0284"
"2818","0.0291","0.0291","0.0291"
"2819","0.0287","0.0287","0.0287"
"2820","0.0324","0.0324","0.0324"
"2821","0.0311","0.0311","0.0311"
"2822","0.0296","0.0296","0.0296"
"2823","0.0294","0.0294","0.0294"
"2824","0.0271","0.0271","0.0271"
"2825","0.0291","0.0291","0.0291"
"2826","0.0311","0.0311","0.0311"
"2827","0.019","0.019","0.019"
"2828","0.021","0.021","0.021"
"2829","0.0204","0.0204","0.0204"
"2830","0.0189","0.0189","0.0189"
"2831","0.0198","0.0198","0.0198"
"2832","0.0202","0.0202","0.0202"
"2833","0.0225","0.0225","0.0225"
"2834","0.019","0.019","0.019"
"2835","0.0207","0.0207","0.0207"
"2836","0.0208","0.0208","0.0208"
"2837","0.0213","0.0213","0.0213"
"2838","0.0218","0.0218","0.0218"
"2839","0.019","0.019","0.019"
"2840","0.0217","0.0217","0.0217"
"2841","0.0276","0.0276","0.0276"
"2842","0.0243","0.0243","0.0243"
"2843","0.0207","0.0207","0.0207"
"2844","0.0207","0.0207","0.0207"
"2845","0.024","0.024","0.024"
"2846","0.0223","0.0223","0.0223"
"2847","0.0223","0.0223","0.0223"
"2848","0.0237","0.0237","0.0237"
"2849","0.022","0.022","0.022"
"2850","0.0238","0.0238","0.0238"
"2851","0.0225","0.0225","0.0225"
"2852","0.0235","0.0235","0.0235"
"2853","0.0256","0.0256","0.0256"
"2854","0.0277","0.0277","0.0277"
"2855","0.0232","0.0232","0.0232"
"2856","0.0233","0.0233","0.0233"
"2857","0.0242","0.0242","0.0242"
"2858","0.0224","0.0224","0.0224"
"2859","0.0236","0.0236","0.0236"
"2860","0.0237","0.0237","0.0237"
"2861","0.0216","0.0216","0.0216"
"2862","0.0231","0.0231","0.0231"
